year,utilityNumber,utilityName,state,part,serviceType,dataType,ownership,baCode,resRev,resSales,resCust,resPrice,comRev,comSales,comCust,comPrice,indRev,indSales,indCust,indPrice,transRev,transSales,transCust,transPrice,totalRev,totalSales,totalCust,totalPrice
2011,40230,Deseret Generation & Tran Coop,CO,A,Bundled,O,Cooperative,,,,,,,,,,3316.6,32595,1,10.18,,,,,3316.6,32595,1,10.18
2011,14054,Town of Oak Creek - (CO),CO,A,Bundled,O,Municipal,,387,4449,619,8.7,230,2487,71,9.25,,,,,,,,,617,6936,690,8.9
2011,12866,Moon Lake Electric Assn Inc,CO,A,Bundled,O,Cooperative,,1037,16093,1525,6.44,2233,30687,725,7.28,29316,480776,11,6.1,,,,,32586,527556,2261,6.18
2011,12860,Morgan County Rural Elec Assn,CO,A,Bundled,O,Cooperative,,7703.1,59183,4815,13.02,2462.3,21220,1187,11.6,13752.4,123870,1708,11.1,,,,,23917.8,204273,7710,11.71
2011,13058,"Mountain View Elec Assn, Inc",CO,A,Bundled,O,Cooperative,,58684.4,452363,41503,12.97,17828.9,172400,3576,10.34,8100,113094,15,7.16,,,,,84613.3,737857,45094,11.47
2011,13050,"Mountain Parks Electric, Inc",CO,A,Bundled,O,Cooperative,,17673,140608,16400,12.57,10543,105070,3165,10.03,2751,30357,13,9.06,,,,,30967,276035,19578,11.22
2011,17834,City of Springfield - (CO),CO,A,Bundled,O,Municipal,,965,6136,747,15.73,362,2241,187,16.15,474,3223,18,14.71,,,,,1801,11600,952,15.53
2011,17592,Southeast Colorado Power Assn,CO,A,Bundled,O,Cooperative,,9760.6,64894,7646,15.04,6977.1,56337,1152,12.38,8315.3,88418,1377,9.4,,,,,25053,209649,10175,11.95
2011,17715,Southwestern Electric Coop Inc,CO,A,Bundled,O,Cooperative,,12,64,6,18.75,3,19,1,15.79,,,,,,,,,15,83,7,18.07
2011,15466,Public Service Co of Colorado,CO,A,Bundled,O,Investor Owned,,1024051,9149030,1163341,11.19,1223077,12841552,209221,9.52,421400,6444761,328,6.54,4939,50441,1,9.79,2673467,28485784,1372891,9.39
2011,15257,"Poudre Valley R  E  A, Inc",CO,A,Bundled,O,Cooperative,,39595,375044,30807,10.56,23768,235802,3587,10.08,31619,455726,983,6.94,,,,,94982,1066572,35377,8.91
2011,16622,"San Miguel Power Assn, Inc",CO,A,Bundled,O,Cooperative,,14999,105895,10563,14.16,11031.1,88927,2404,12.4,128.1,768,50,16.68,,,,,26158.2,195590,13017,13.37
2011,16616,"San Isabel Electric Assn, Inc",CO,A,Bundled,O,Cooperative,,23450.2,156293,20733,15,8672.5,59496,2662,14.58,16625.5,212519,30,7.82,,,,,48748.2,428308,23425,11.38
2011,16603,"San Luis Valley R E C, Inc",CO,A,Bundled,O,Cooperative,,9875,66421,8652,14.87,4268,34931,956,12.22,15505,127919,2612,12.12,,,,,29648,229271,12220,12.93
2011,16649,Sangre De Cristo Elec Assn Inc,CO,A,Bundled,O,Cooperative,,11428,74655,10700,15.31,4159,32428,945,12.83,,,,,,,,,15587,107083,11645,14.56
2012,9336,Intermountain Rural Elec Assn,CO,A,Bundled,O,Cooperative,,167139,1414566,130075,11.82,70161,633249,11982,11.08,11862,139927,77,8.48,0,0,0,,249162,2187742,142134,11.39
2012,10066,K C Electric Association,CO,A,Bundled,O,Cooperative,,5088,40299,3244,12.63,7882,74747,2335,10.54,10282,113685,721,9.04,0,0,0,,23252,228731,6300,10.17
2012,10539,"La Plata Electric Assn, Inc",CO,A,Bundled,O,Cooperative,,34390,283714,34266,12.12,29440,271205,6237,10.86,31808,464382,197,6.85,,,,,95638,1019301,40700,9.38
2012,7563,Grand Valley Power,CO,A,Bundled,O,Cooperative,,20118.8,144714,14127,13.9,8612.9,70392,2176,12.24,906.7,9517,114,9.53,,,,,29638.4,224623,16417,13.19
2012,7300,City of Glenwood Springs - (CO),CO,A,Bundled,O,Municipal,,3051.7,37182,4779,8.21,6806.3,88769,1331,7.67,,,,,,,,,9858,125951,6110,7.83
2012,7787,Gunnison County Elec Assn.,CO,A,Bundled,O,Cooperative,,10204,67985,8937,15.01,4226,34778,1430,12.15,762,7316,8,10.42,,,,,15192,110079,10375,13.8
2012,7826,City of Gunnison,CO,A,Bundled,O,Municipal,,1934.5,24180,3348,8,2588,39673,815,6.52,,,,,,,,,4522.5,63853,4163,7.08
2012,8570,Highline Electric Assn,CO,A,Bundled,O,Cooperative,,5782.4,49653,4925,11.65,5875.6,50554,1358,11.62,29800,325134,2105,9.17,,,,,41458,425341,8388,9.75
2012,8773,"Holy Cross Electric Assn, Inc",CO,A,Bundled,O,Cooperative,,59911.3,580377,45196,10.32,44257.8,516956,9635,8.56,5065.9,56894,9,8.9,,,,,109235,1154227,54840,9.46
2012,13058,"Mountain View Elec Assn, Inc",CO,A,Bundled,O,Cooperative,,62214.8,455936,42181,13.65,18616.3,173384,3599,10.74,8381.6,111942,15,7.49,,,,,89212.7,741262,45795,12.04
2012,13050,"Mountain Parks Electric, Inc",CO,A,Bundled,O,Cooperative,,17513,130776,16449,13.39,10990,107680,3195,10.21,2755,29259,13,9.42,,,,,31258,267715,19657,11.68
2012,12860,Morgan County Rural Elec Assn,CO,A,Bundled,O,Cooperative,,7549.3,57784,4818,13.06,7500.3,78074,1381,9.61,10066.3,85727,1553,11.74,,,,,25115.9,221585,7752,11.33
2012,12866,Moon Lake Electric Assn Inc,CO,A,Bundled,O,Cooperative,,1034.2,15934,1572,6.49,2257,30856,732,7.31,29816.3,491364,11,6.07,,,,,33107.5,538154,2315,6.15
2012,11256,City of Loveland - (CO),CO,A,Bundled,O,Municipal,,20957.4,252750,29267,8.29,7276.8,95881,3875,7.59,21270.6,366629,357,5.8,,,,,49504.8,715260,33499,6.92
2012,11187,City of Longmont,CO,A,Bundled,O,Municipal,,25512,314664,34474,8.11,24151,352736,2629,6.85,7321,126753,11,5.78,,,,,56984,794153,37114,7.18
2012,918,City of Aspen- (CO),CO,A,Bundled,O,Municipal,,2041.1,21354,1899,9.56,4223.5,43896,1023,9.62,,,,,,,,,6264.6,65250,2922,9.6
2012,56431,SunE U6 Holdings LLC,CO,A,Bundled,O,Unregulated,,,,,,148,3174,1,4.66,,,,,,,,,148,3174,1,4.66
2012,5862,"Empire Electric Assn, Inc",CO,A,Bundled,O,Cooperative,,12351.5,95045,12127,13,5814.3,45579,2199,12.76,32102.2,474428,197,6.77,,,,,50268,615052,14523,8.17
2012,5997,Town of Estes Park,CO,A,Bundled,O,Municipal,,6666,57988,8222,11.5,5765,65040,2059,8.86,,,,,,,,,12431,123028,10281,10.1
2012,6638,City of Fountain,CO,A,Bundled,O,Municipal,,13792,133174,14961,10.36,6553,73313,1047,8.94,0,0,0,,0,0,0,,20345,206487,16008,9.85
2012,6610,City of Fort Morgan,CO,A,Bundled,O,Municipal,,2884,46770,5285,6.17,9728,113586,805,8.56,2696,62360,1,4.32,,,,,15308,222716,6091,6.87
2012,6604,City of Fort Collins - (CO),CO,A,Bundled,O,Municipal,,45297.8,488985,59406,9.26,37397.2,507727,7788,7.37,25939.5,461481,15,5.62,0,0,0,,108634.5,1458193,67209,7.45
2012,6752,Town of Frederick - (CO),CO,A,Bundled,O,Municipal,,4714,35653,3453,13.22,3790,33426,695,11.34,0,0,0,,,,,,8504,69079,4148,12.31
2012,3989,City of Colorado Springs - (CO),CO,A,Bundled,O,Municipal,,167432.3,1471216,180928,11.38,86965,1095301,21854,7.94,144866.8,1997762,1374,7.25,,,,,399264.1,4564279,204156,8.75
2012,5086,Delta Montrose Electric Assn,CO,A,Bundled,O,Cooperative,,32263.1,258464,28745,12.48,8512.7,74697,3389,11.4,23569.4,291026,212,8.1,,,,,64345.2,624187,32346,10.31
2012,27000,WAPA-- Western Area Power Administration,CO,A,Bundled,O,Federal,,,,,,2380,78960,17,3.01,,,,,,,,,2380,78960,17,3.01
2012,27058,"High West Energy, Inc",CO,A,Bundled,O,Cooperative,,708,6111,610,11.59,339,3269,19,10.37,2213,12654,270,17.49,0,0,0,,3260,22034,899,14.8
2012,20510,"Wheatland Electric Coop, Inc",CO,A,Bundled,O,Cooperative,,33,251,36,13.15,168,1672,20,10.05,,,,,,,,,201,1923,56,10.45
2012,20576,"White River Electric Assn, Inc",CO,A,Bundled,O,Cooperative,,2210,19567,2485,11.29,5841,52170,739,11.2,59160,896311,60,6.6,,,,,67211,968048,3284,6.94
2012,21075,Y-W Electric Assn Inc,CO,A,Bundled,O,Cooperative,,5922,48407,5007,12.23,4744,55229,1373,8.59,30062,289339,2466,10.39,,,,,40728,392975,8846,10.36
2012,21081,Yampa Valley Electric Assn Inc,CO,A,Bundled,O,Cooperative,,21062.7,206633,21094,10.19,19342.5,183515,4452,10.54,15398,165708,17,9.29,,,,,55803.2,555856,25563,10.04
2012,99999,Adjustment 2012,CO,A,Bundled,I,,,24287,184290,23416,13.18,24302.3,194982,6749,12.46,14157.6,132129,404,10.71,0,0,0,,62746.9,511401,30569,12.27
2012,56146,Black Hills/Colorado Elec.Util,CO,A,Bundled,O,Investor Owned,,100211.1,615855,81928,16.27,106988.4,844357,12016,12.67,42466.8,358368,65,11.85,0,0,0,,249666.3,1818580,94009,13.73
2012,56026,MMA DAS Power,CO,A,Bundled,O,Unregulated,,,,,,208,3468,1,6,,,,,,,,,208,3468,1,6
2012,56974,City & County of Denver at Denver Int'l,CO,A,Bundled,O,Unregulated,,,,,,195,5353,1,3.64,,,,,,,,,195,5353,1,3.64
2012,57005,"City of Boulder, Co",CO,A,Bundled,O,Unregulated,,,,,,,,,,50,1517,1,3.3,,,,,50,1517,1,3.3
2012,56493,Colorado State University,CO,A,Bundled,O,Unregulated,,,,,,300,3520,1,8.52,,,,,,,,,300,3520,1,8.52
2012,15466,Public Service Co of Colorado,CO,A,Bundled,O,Investor Owned,,1015497,9192981,1171433,11.05,1181453,12891960,208884,9.16,401481,6648621,328,6.04,5083,52471,1,9.69,2603514,28786033,1380646,9.04
2012,16649,Sangre De Cristo Elec Assn Inc,CO,A,Bundled,O,Cooperative,,11418,71918,10756,15.88,4162,31400,965,13.25,,,,,,,,,15580,103318,11721,15.08
2012,16622,"San Miguel Power Assn, Inc",CO,A,Bundled,O,Cooperative,,14434.9,98458,10594,14.66,10919.1,87095,2416,12.54,133.2,841,55,15.84,,,,,25487.2,186394,13065,13.67
2012,16616,"San Isabel Electric Assn, Inc",CO,A,Bundled,O,Cooperative,,23310,154137,20826,15.12,8833,59226,2649,14.91,18199,232633,28,7.82,,,,,50342,445996,23503,11.29
2012,16603,"San Luis Valley R E C, Inc",CO,A,Bundled,O,Cooperative,,10051.6,65431,8612,15.36,4809.8,38324,1014,12.55,14231.6,108238,2620,13.15,,,,,29093,211993,12246,13.72
2012,15257,"Poudre Valley R  E  A, Inc",CO,A,Bundled,O,Cooperative,,40663,362956,31917,11.2,25244.1,236488,3849,10.67,30432.9,430228,666,7.07,,,,,96340,1029672,36432,9.36
2012,19068,Colorado Golden Energy Corp,CO,A,Bundled,O,Unregulated,,,,,,,,,,1285,31603,1,4.07,,,,,1285,31603,1,4.07
2012,19160,"Tri-County Electric Coop, Inc",CO,A,Bundled,O,Cooperative,,9.7,75,7,12.93,27,162,26,16.67,,,,,,,,,36.7,237,33,15.49
2012,19173,Colorado Energy Nations Company LLLP,CO,A,Bundled,O,Unregulated,,,,,,,,,,14428,182387,1,7.91,,,,,14428,182387,1,7.91
2012,19499,"United Power, Inc",CO,A,Bundled,O,Cooperative,,78097.9,651080,60608,12,51313.6,495900,8857,10.35,19166.1,224123,636,8.55,,,,,148577.6,1371103,70101,10.84
2012,17592,Southeast Colorado Power Assn,CO,A,Bundled,O,Cooperative,,10118.4,62982,7618,16.07,7254,55488,1133,13.07,8680.8,84949,1409,10.22,,,,,26053.2,203419,10160,12.81
2012,17715,Southwestern Electric Coop Inc - (NM),CO,A,Bundled,O,Cooperative,,12.5,70,6,17.86,2.5,15,1,16.67,,,,,,,,,15,85,7,17.65
2013,10066,K C Electric Association,CO,A,Bundled,O,Cooperative,WACM,5095.6,39313,3234,12.96,8733.8,78202,2372,11.17,9425.6,96173,726,9.8,,,,,23255,213688,6332,10.88
2013,11187,City of Longmont,CO,A,Bundled,O,Municipal,PSCO,27223,309764,34697,8.79,25857,348984,2655,7.41,7380,118885,10,6.21,,,,,60460,777633,37362,7.77
2013,10539,"La Plata Electric Assn, Inc",CO,A,Bundled,O,Cooperative,WACM,40507,298280,34447,13.58,30577,272924,6272,11.2,31387,402098,197,7.81,,,,,102471,973302,40916,10.53
2013,7826,City of Gunnison - (CO),CO,A,Bundled,O,Municipal,WACM,2154,26099,3476,8.25,2794.8,41480,830,6.74,,,,,,,,,4948.8,67579,4306,7.32
2013,7787,Gunnison County Elec Assn.,CO,A,Bundled,O,Cooperative,WACM,11446,74221,8954,15.42,4454,36362,1431,12.25,776,7614,7,10.19,,,,,16676,118197,10392,14.11
2013,7300,City of Glenwood Springs - (CO),CO,A,Bundled,O,Municipal,PSCO,3255,37862,4635,8.6,7535,91894,1516,8.2,,,,,,,,,10790,129756,6151,8.32
2013,7563,Grand Valley Power,CO,A,Bundled,O,Cooperative,PSCO,21199,151222,14269,14.02,9052,73160,2199,12.37,925,9456,115,9.78,,,,,31176,233838,16583,13.33
2013,9336,Intermountain Rural Elec Assn,CO,A,Bundled,O,Cooperative,WACM,187444,1449006,131643,12.94,73872,630011,11933,11.73,12511,138476,75,9.03,0,0,0,,273827,2217493,143651,12.35
2013,8570,Highline Electric Assn,CO,A,Bundled,O,Cooperative,WACM,6533.5,52171,4933,12.52,6559.7,56148,1327,11.68,22518.3,198569,2125,11.34,,,,,35611.5,306888,8385,11.6
2013,8773,"Holy Cross Electric Assn, Inc",CO,A,Bundled,O,Cooperative,PSCO,64101.8,619963,45312,10.34,45791.2,533600,9731,8.58,5269.2,57758,9,9.12,,,,,115162.2,1211321,55052,9.51
2013,11256,City of Loveland - (CO),CO,A,Bundled,O,Municipal,PSCO,21815.5,252519,29676,8.64,7464.4,95007,3902,7.86,22548.2,375611,364,6,,,,,51828.1,723137,33942,7.17
2013,13058,"Mountain View Elec Assn, Inc",CO,A,Bundled,O,Cooperative,WACM,65216.2,475054,42868,13.73,18826.5,174572,3609,10.78,9476.5,114895,15,8.25,,,,,93519.2,764521,46492,12.23
2013,13050,"Mountain Parks Electric, Inc",CO,A,Bundled,O,Cooperative,WACM,19390,141693,16490,13.68,12974,133725,3213,9.7,2595,29030,14,8.94,,,,,34959,304448,19717,11.48
2013,12866,Moon Lake Electric Assn Inc,CO,A,Bundled,O,Cooperative,WACM,1125.8,17629,1603,6.39,2187.6,29970,754,7.3,30217.8,483053,12,6.26,,,,,33531.2,530652,2369,6.32
2013,12860,Morgan County Rural Elec Assn,CO,A,Bundled,O,Cooperative,WACM,8097,59619,4785,13.58,8614,83552,1419,10.31,8813,67366,1490,13.08,,,,,25524,210537,7694,12.12
2013,918,City of Aspen- (CO),CO,A,Bundled,O,Municipal,PSCO,2387.1,23235,1937,10.27,4348.9,45397,1029,9.58,,,,,,,,,6736,68632,2966,9.81
2013,5997,Town of Estes Park,CO,A,Bundled,O,Municipal,PSCO,7192,60649,8227,11.86,6076,65403,2068,9.29,,,,,,,,,13268,126052,10295,10.53
2013,5862,"Empire Electric Assn, Inc",CO,A,Bundled,O,Cooperative,WACM,14234,99213,12152,14.35,11395,95951,2279,11.88,32015,429975,107,7.45,,,,,57644,625139,14538,9.22
2013,6752,Town of Frederick - (CO),CO,A,Bundled,O,Municipal,PSCO,2246.5,18021,1827,12.47,920,7193,109,12.79,45.2,123,35,36.75,,,,,3211.7,25337,1971,12.68
2013,6638,City of Fountain,CO,A,Bundled,O,Municipal,PSCO,14989,134959,16818,11.11,7203,74847,1239,9.62,,,,,,,,,22192,209806,18057,10.58
2013,6610,City of Fort Morgan,CO,A,Bundled,O,Municipal,PSCO,3989,52194,5273,7.64,9848,110922,796,8.88,5819,71000,1,8.2,,,,,19656,234116,6070,8.4
2013,6604,City of Fort Collins - (CO),CO,A,Bundled,O,Municipal,PSCO,48353.2,508991,60464,9.5,38881.5,502794,8106,7.73,27523,457630,16,6.01,0,0,0,,114757.7,1469415,68586,7.81
2013,3989,City of Colorado Springs - (CO),CO,A,Bundled,O,Municipal,WACM,163612.8,1461825,183203,11.19,84404.8,1106926,29731,7.63,136844.7,1984543,1570,6.9,0,0,0,,384862.3,4553294,214504,8.45
2013,5086,Delta Montrose Electric Assn,CO,A,Bundled,O,Cooperative,WACM,33723.2,272496,28759,12.38,8820.4,77873,3417,11.33,20941.2,257888,200,8.12,,,,,63484.8,608257,32376,10.44
2013,56146,Black Hills/Colorado Elec.Util,CO,A,Bundled,O,Investor Owned,PSCO,96189.7,618779,82169,15.55,100695.5,820179,11912,12.28,37744.4,370543,63,10.19,,,,,234629.6,1809501,94144,12.97
2013,21081,Yampa Valley Electric Assn Inc,CO,A,Bundled,O,Cooperative,PSCO,22980.3,224780,21191,10.22,20226.7,189103,4468,10.7,14901,157689,16,9.45,,,,,58108,571572,25675,10.17
2013,21075,Y-W Electric Assn Inc,CO,A,Bundled,O,Cooperative,WACM,6126,50826,4980,12.05,5220,57706,1405,9.05,27938,242244,2455,11.53,,,,,39284,350776,8840,11.2
2013,20576,"White River Electric Assn, Inc",CO,A,Bundled,O,Cooperative,WACM,2657,20972,2493,12.67,8889,81659,747,10.89,63495,804260,59,7.89,,,,,75041,906891,3299,8.27
2013,27058,"High West Energy, Inc",CO,A,Bundled,O,Cooperative,WACM,783,6640,617,11.79,358,3365,19,10.64,2864,16397,289,17.47,,,,,4005,26402,925,15.17
2013,27000,WAPA-- Western Area Power Administration,CO,A,Bundled,O,Federal,WACM,,,,,2781.6,78068,14,3.56,,,,,,,,,2781.6,78068,14,3.56
2013,20510,"Wheatland Electric Coop, Inc",CO,A,Bundled,O,Cooperative,SECI,35,271,35,12.92,183,1776,21,10.3,,,,,,,,,218,2047,56,10.65
2013,99999,Adjustment 2013,CO,A,Bundled,I,,WACM,15981,124172,15668,12.87,13698.6,121596,3295,11.27,4984.6,50911,205,9.79,0,0,0,,34664.2,296679,19168,11.68
2013,99999,Adjustment 2013,CO,A,Bundled,I,,PSCO,8605.6,65024,8621,13.23,10295.4,83164,2868,12.38,8830,98565,211,8.96,0,0,0,,27731,246753,11700,11.24
2013,99999,Adjustment 2013,CO,A,Bundled,I,,,0,0,0,,0,0,0,,63,2054,1,3.07,0,0,0,,63,2054,1,3.07
2013,99999,Adjustment 2013,CO,A,Bundled,I,,PACE,0,0,0,,0,0,0,,3513.2,33366,1,10.53,0,0,0,,3513.2,33366,1,10.53
2013,16603,"San Luis Valley R E C, Inc",CO,A,Bundled,O,Cooperative,WACM,10431,66874,8378,15.6,5342,41311,1282,12.93,14918,101709,2628,14.67,,,,,30691,209894,12288,14.62
2013,16649,Sangre De Cristo Elec Assn Inc,CO,A,Bundled,O,Cooperative,WACM,12243,77677,10800,15.76,4503,32535,998,13.84,,,,,,,,,16746,110212,11798,15.19
2013,16622,"San Miguel Power Assn, Inc",CO,A,Bundled,O,Cooperative,WACM,16322.6,104477,10615,15.62,11825.9,89121,2434,13.27,138,902,54,15.3,,,,,28286.5,194500,13103,14.54
2013,16616,"San Isabel Electric Assn, Inc",CO,A,Bundled,O,Cooperative,WACM,23841,159497,20868,14.95,9296,62166,2642,14.95,18804,224675,27,8.37,,,,,51941,446338,23537,11.64
2013,15466,Public Service Co of Colorado,CO,A,Bundled,O,Investor Owned,PSCO,1083928,9266046,1182093,11.7,1264926,12881189,209796,9.82,437556,6652330,332,6.58,6507,61664,1,10.55,2792917,28861229,1392222,9.68
2013,15257,"Poudre Valley R  E  A, Inc",CO,A,Bundled,O,Cooperative,WACM,43129,371467,31397,11.61,24013,211035,4555,11.38,31931,400974,676,7.96,,,,,99073,983476,36628,10.07
2013,19499,"United Power, Inc",CO,A,Bundled,O,Cooperative,WACM,81300,672065,62114,12.1,55095,521451,9234,10.57,19712,217005,637,9.08,,,,,156107,1410521,71985,11.07
2013,19160,"Tri-County Electric Coop, Inc",CO,A,Bundled,O,Cooperative,SPS,11,59,7,18.64,22,112,24,19.64,,,,,,,,,33,171,31,19.3
2013,17592,Southeast Colorado Power Assn,CO,A,Bundled,O,Cooperative,WACM,10411.2,63226,7632,16.47,7472.5,55765,1148,13.4,8571.6,79092,1430,10.84,,,,,26455.3,198083,10210,13.36
2013,17715,Southwestern Electric Coop Inc - (NM),CO,A,Bundled,O,Cooperative,PNM,11.1,58,5,19.14,3.4,20,1,17,,,,,,,,,14.5,78,6,18.59
2014,11187,City of Longmont,CO,A,Bundled,O,Municipal,PSCO,27927,302116,35044,9.24,27252,354705,2700,7.68,7543,114369,7,6.6,,,,,62722,771190,37751,8.13
2014,10539,"La Plata Electric Assn, Inc",CO,A,Bundled,O,Cooperative,WACM,40813,281428,34743,14.5,31178,260315,6346,11.98,32947,400514,192,8.23,,,,,104938,942257,41281,11.14
2014,11256,City of Loveland - (CO),CO,A,Bundled,O,Municipal,PSCO,21244.9,243819,29987,8.71,7974.2,96924,3934,8.23,19281,384188,368,5.02,,,,,48500.1,724931,34289,6.69
2014,8570,Highline Electric Assn,CO,A,Bundled,O,Cooperative,WACM,6515.1,52111,4935,12.5,6960,59800,1333,11.64,19464.6,172911,2116,11.26,,,,,32939.7,284822,8384,11.57
2014,8773,"Holy Cross Electric Assn, Inc",CO,A,Bundled,O,Cooperative,PSCO,65329.6,604619,45396,10.81,47295.7,520825,9803,9.08,5167.6,54345,9,9.51,,,,,117792.9,1179789,55208,9.98
2014,7826,City of Gunnison - (CO),CO,A,Bundled,O,Municipal,WACM,2148.7,25849,3364,8.31,2820.3,41013,829,6.88,,,,,,,,,4969,66862,4193,7.43
2014,7787,Gunnison County Elec Assn.,CO,A,Bundled,O,Cooperative,WACM,11372,72012,8992,15.79,4380,35084,1425,12.48,826,7959,7,10.38,,,,,16578,115055,10424,14.41
2014,10066,K C Electric Association,CO,A,Bundled,O,Cooperative,WACM,5175,38821,3263,13.33,9746.9,88942,2448,10.96,8614.1,86783,731,9.93,0,0,0,,23536,214546,6442,10.97
2014,9336,Intermountain Rural Elec Assn,CO,A,Bundled,O,Cooperative,PSCO,186473,1403217,133613,13.29,75062,634719,12092,11.83,11993,134069,70,8.95,0,0,0,,273528,2172005,145775,12.59
2014,12866,Moon Lake Electric Assn Inc,CO,A,Bundled,O,Cooperative,WACM,1065.5,16396,1567,6.5,2211.2,31590,741,7,31981.9,494089,12,6.47,,,,,35258.6,542075,2320,6.5
2014,12860,Morgan County Rural Elec Assn,CO,A,Bundled,O,Cooperative,WACM,8052,59049,4818,13.64,9459,91757,1468,10.31,8768,61786,1539,14.19,,,,,26279,212592,7825,12.36
2014,13058,"Mountain View Elec Assn, Inc",CO,A,Bundled,O,Cooperative,WACM,64826.9,468541,43680,13.84,18673.8,172506,3642,10.83,9658.9,114033,15,8.47,,,,,93159.6,755080,47337,12.34
2014,13050,"Mountain Parks Electric, Inc",CO,A,Bundled,O,Cooperative,WACM,19786.7,140612,16625,14.07,11730.5,106955,3228,10.97,2709.6,29243,14,9.27,,,,,34226.8,276810,19867,12.36
2014,3989,City of Colorado Springs - (CO),CO,A,Bundled,O,Municipal,WACM,171320.9,1425423,185963,12.02,88900.1,1097160,29975,8.1,149285.2,1955132,1559,7.64,0,0,0,,409506.2,4477715,217497,9.15
2014,918,City of Aspen- (CO),CO,A,Bundled,O,Municipal,PSCO,2373,22764,1966,10.42,4191,44402,1026,9.44,,,,,,,,,6564,67166,2992,9.77
2014,6610,City of Fort Morgan,CO,A,Bundled,O,Municipal,PSCO,3741,49867,5237,7.5,12146,121724,802,9.98,6276,70522,1,8.9,,,,,22163,242113,6040,9.15
2014,6604,City of Fort Collins - (CO),CO,A,Bundled,O,Municipal,PSCO,46813.9,482398,61016,9.7,39316.5,498597,8583,7.89,27984.9,452249,16,6.19,0,0,0,,114115.3,1433244,69615,7.96
2014,6638,City of Fountain,CO,A,Bundled,O,Municipal,PSCO,15435,131640,17239,11.73,7674,74771,1132,10.26,,,,,,,,,23109,206411,18371,11.2
2014,5997,Town of Estes Park,CO,A,Bundled,O,Municipal,PSCO,7355,61469,8197,11.97,6147,65706,2072,9.36,,,,,,,,,13502,127175,10269,10.62
2014,5862,"Empire Electric Assn, Inc",CO,A,Bundled,O,Cooperative,WACM,14436,95948,12178,15.05,11789,98359,2303,11.99,37052,487902,114,7.59,,,,,63277,682209,14595,9.28
2014,6752,Town of Frederick - (CO),CO,A,Bundled,O,Municipal,PSCO,2223,16435,1894,13.53,206,1634,100,12.61,681,5979,48,11.39,,,,,3110,24048,2042,12.93
2014,7300,City of Glenwood Springs - (CO),CO,A,Bundled,O,Municipal,PSCO,3477,36615,4677,9.5,8309,91865,1519,9.04,,,,,,,,,11786,128480,6196,9.17
2014,7563,Grand Valley Power,CO,A,Bundled,O,Cooperative,PSCO,20422,141136,14453,14.47,8987,70459,2241,12.75,1027,9577,118,10.72,,,,,30436,221172,16812,13.76
2019,5997,Town of Estes Park,CO,A,Bundled,O,Municipal,PSCO,8945,60387,8057,14.81,8846,72200,2653,12.25,,,,,,,,,17791,132587,10710,13.42
2014,5086,Delta Montrose Electric Assn,CO,A,Bundled,O,Cooperative,WACM,34933.6,261014,28754,13.38,9381.4,75875,3422,12.36,20440.9,239736,199,8.53,,,,,64755.9,576625,32375,11.23
2014,57313,SolarCity Corporation,CO,A,Bundled,O,Behind the Meter,WACM,5.8,87,12,6.67,588.8,4876,742,12.08,0,0,0,,0,0,0,,594.6,4963,754,11.98
2014,57313,SolarCity Corporation,CO,A,Bundled,O,Behind the Meter,PSCO,3718.7,41206,7824,9.02,634.2,10465,59,6.06,0,0,0,,0,0,0,,4352.9,51671,7883,8.42
2014,56146,Black Hills/Colorado Elec.Util,CO,A,Bundled,O,Investor Owned,PSCO,75589,598270,82670,12.63,73595,804350,11837,9.15,24343,427261,63,5.7,,,,,173527,1829881,94570,9.48
2014,99999,Adjustment 2014,CO,A,Bundled,I,,WACM,15678.1,122140,15899,12.84,14521.4,123977,2496,11.71,4359.4,45474,168,9.59,0,0,0,,34558.9,291591,18563,11.85
2014,99999,Adjustment 2014,CO,A,Bundled,I,,PSCO,8618.6,64261,-1767,13.41,11110.4,81792,2641,13.58,7458.9,92044,169,8.1,0,0,0,,27187.9,238097,1043,11.42
2014,99999,Adjustment 2014,CO,A,Bundled,I,,PACE,0,0,0,,0,0,0,,3572.9,32008,1,11.16,0,0,0,,3572.9,32008,1,11.16
2014,59580,"SunPower Capital, LLC",CO,A,Bundled,O,Behind the Meter,WACM,22.5,324,31,6.94,,,,,,,,,,,,,22.5,324,31,6.94
2014,59580,"SunPower Capital, LLC",CO,A,Bundled,O,Behind the Meter,PSCO,738.4,10750,1028,6.87,,,,,,,,,,,,,738.4,10750,1028,6.87
2014,59139,SunEdison LLC,CO,A,Bundled,O,Behind the Meter,PSCO,408.9,3052,666,13.4,577.5,10146,34,5.69,8.9,137,1,6.5,0,0,0,,995.3,13335,701,7.46
